bike_count,temperature,humidity,wind_speed,visibility,dew_point_temp,solar_radiation,rainfall,snowfall
5848,-6.266666666666667,39.375,3.6083333333333334,1991.1666666666667,-17.983333333333334,0.2920833333333333,0,0
4111,-10.695833333333333,36.166666666666664,1.7666666666666666,1981.9166666666667,-23.170833333333334,0.29625,0,0
4813,-5.9875,39.708333333333336,2.775,1934.8333333333333,-17.895833333333332,0.5725,0,0
5496,-9.466666666666669,42.791666666666664,2.033333333333333,1966.7916666666667,-19.9375,0.2833333333333333,0,0
4225,0.02083333333333327,65.75,1.0625,667.875,-5.8625,0.18958333333333333,0,0
6771,3.595833333333333,53.791666666666664,2.4291666666666667,1380.5416666666667,-5.45,0.28833333333333333,0,0
6398,-6.870833333333334,42.541666666666664,0.8875000000000001,1617.1666666666667,-17.758333333333333,0.15416666666666667,0,0
6334,4.708333333333333,63.916666666666664,1.4791666666666667,639.5833333333334,-1.9125,0.19458333333333333,0.00833333333333333,0
3484,-0.45,27.75,2.3833333333333333,1982.75,-17.429166666666667,0.6,0,0
6227,13,91.29166666666669,2.0125,613.7916666666666,11.425,0.06125,1.125,0
6705,3.279166666666667,59.458333333333336,0.7583333333333333,428.5416666666667,-3.9833333333333334,0.1,0,0
2593,-1.0875,40.5,2.091666666666667,1877.25,-13.604166666666668,0.5875,0,0
6416,22.420833333333334,90.66666666666669,1.8,466.7916666666667,20.641666666666666,0.06666666666666667,1.8541666666666667,0
6292,4.55,63.416666666666664,1.2291666666666667,350.125,-1.8791666666666669,0.17375,0,0
3118,-2.8916666666666666,26.875,2.720833333333333,1973.3333333333333,-19.991666666666667,0.6583333333333333,0,0
3776,-7.0125,37.625,1.9041666666666663,1989.625,-19.275,0.27125,0,0
6383,2.316666666666667,62.541666666666664,1.875,586.2916666666666,-4.6000000000000005,0.12666666666666668,0,0
2620,-1.9708333333333337,77,1.1833333333333331,629.5,-5.55,0.06916666666666667,0.14166666666666666,2.4875
4334,-3.533333333333333,50.208333333333336,2.1708333333333334,1661.2083333333333,-13.020833333333334,0.27541666666666664,0,2.316666666666667
5576,2.2625,58.458333333333336,1.5666666666666669,791.9583333333334,-5.095833333333333,0.18791666666666668,0,0
4568,-4.291666666666667,65.5,1.1125,1404.7083333333333,-10.004166666666666,0.14,0.00833333333333333,2.0125
4973,0.39166666666666666,37.583333333333336,1.1333333333333333,1375.75,-13.470833333333331,0.245,0,0
4503,0.44166666666666665,53.208333333333336,1.4083333333333332,1294.5,-9.354166666666666,0.07958333333333333,0.13749999999999998,0.25833333333333336
6852,16.033333333333335,52.541666666666664,1.0666666666666669,1578.9166666666667,5.458333333333333,0.21208333333333332,0.5625,0
3981,-10.916666666666666,44.541666666666664,3.675,1912.0416666666667,-21.070833333333333,0.3175,0,0.9708333333333332
977,9.425,93.79166666666669,2.2083333333333335,721.0416666666666,8.416666666666666,0.10791666666666667,2.5416666666666665,0
3154,-14.083333333333334,30.791666666666668,3.3958333333333335,1986.0833333333333,-27.75,0.32208333333333333,0,0.8208333333333333
6356,2.7625,52.666666666666664,2.3125,963,-7.454166666666667,0.5454166666666667,0,0
6477,2.4,69.91666666666667,1.7541666666666669,1152.9166666666667,-3.8666666666666663,0.14083333333333334,0.45416666666666666,3.279166666666667
2014,3.4583333333333335,82.79166666666667,1.825,359.3333333333333,0.7083333333333334,0.02916666666666666,0.8333333333333334,0
3113,-14.004166666666666,33.416666666666664,2.870833333333333,1996.5,-26.770833333333332,0.30333333333333334,0,0.5916666666666667
3966,-2.091666666666667,43.375,2.7,1916.9166666666667,-13.216666666666669,0.28208333333333335,0,0
2931,-14.7375,33.916666666666664,2.5166666666666666,1890.9583333333333,-27.229166666666668,0.27791666666666665,0,0.42916666666666664
5605,-3.2666666666666666,43.583333333333336,2.8625,1960.2916666666667,-15.366666666666667,0.28,0,0
2693,-10.429166666666667,38.291666666666664,1.5333333333333334,1794.5416666666667,-22.3,0.3125,0,0.18333333333333332
3820,4.85,70.08333333333333,2.1041666666666665,640,-0.5875,0.07125000000000001,0.9583333333333334,0
3360,-5.9125,58.666666666666664,1.2541666666666669,1413.625,-13.3375,0.22541666666666663,0.12083333333333332,0.8083333333333333
4027,1.3125,77.75,0.9375,214.29166666666663,-2.254166666666667,0.09375,0.02083333333333333,0
3830,-2.1875,57.166666666666664,1.7125,1545.7083333333333,-10.383333333333333,0.1625,0,2.7
17388,15.183333333333334,68.91666666666667,1.5708333333333333,831.8333333333334,9.370833333333334,0.3020833333333333,0,0
9539,-2.4541666666666666,45.875,1.5375,1870.75,-13.545833333333334,0.24875,0,0
7448,16.070833333333333,88.95833333333333,1.8583333333333336,490.5,14.145833333333334,0.10291666666666668,0.5,0
8523,1.325,61.958333333333336,1.7125,1471.0833333333333,-5.716666666666667,0.26375,0,0
12191,7.179166666666666,33.541666666666664,1.5958333333333334,1712.9166666666667,-9.091666666666669,0.7516666666666667,0,0
10802,23.604166666666668,82.25,1.0625,1504.4166666666667,20.175,0.14,1.4375,0
7222,4.875,81.54166666666667,1.6125,455.75,1.8833333333333333,0.12541666666666668,0.16666666666666666,0
8729,-0.30416666666666664,52.5,3.45,1362.8333333333333,-9.925,0.28291666666666665,0.00416666666666666,0
8597,6.0375,68.58333333333333,1.9166666666666667,1838.0833333333333,0.1541666666666667,0.575,0.5208333333333334,0
8307,-4.458333333333333,36.416666666666664,1.1083333333333334,1959.4583333333333,-17.425,0.03583333333333333,0,0
12003,4.2875,49.458333333333336,1.5458333333333334,1816.3333333333333,-6.583333333333333,0.74375,0,0
11520,6.304166666666667,74.04166666666667,3.0375,848.4583333333334,1.5791666666666666,0.46625,0.2916666666666667,0
14556,16.916666666666668,84.04166666666667,1.1,1222.375,13.975,0.3879166666666667,0.9166666666666666,0
16037,18.564705882352943,81.23529411764706,2.0470588235294116,1603.529411764706,15.041176470588235,0.40352941176470586,2.088235294117647,0
16525,12.779166666666669,80.16666666666667,1.125,598.75,9.3125,0.16874999999999998,0.08333333333333333,0
8032,-3.825,41.75,1.85,1872.2083333333333,-15.366666666666667,0.28708333333333336,0,0
11642,4.604166666666667,62.041666666666664,1.5125,1083.6666666666667,-2.3,0.42583333333333334,0,0
11064,4.354166666666667,65.04166666666667,1.95,980.8333333333334,-2.0625,0.6854166666666667,0,0
16696,14.654166666666669,46.958333333333336,3.433333333333333,1625.4166666666667,2.845833333333333,0.73,0.20833333333333337,0
18473,12.108333333333334,69.20833333333333,1.3041666666666667,453.75,6.041666666666667,0.4641666666666666,0,0
11843,6.6125,53.333333333333336,1.9416666666666669,945.125,-3.8833333333333337,0.7545833333333334,0,0
13138,8.395833333333334,69.70833333333333,1.025,750.0833333333334,2.9166666666666665,0.155,0,0
13339,7.7875,44.458333333333336,1.4,812.7916666666666,-3.8,0.58,0,0
17498,30.691666666666663,59.625,1.5041666666666669,1846.7083333333333,21.520833333333332,0.7595833333333334,0.20833333333333337,0
10207,9.4125,67.70833333333333,2.3375,1301.125,3.4208333333333334,0.7204166666666667,0,0
7198,-3.279166666666667,50.458333333333336,0.9833333333333334,1000.2083333333334,-12.325,0.10041666666666668,0,0
15277,7.354166666666667,50.041666666666664,1.9,1989.5,-2.970833333333333,0.8816666666666667,0,0
15389,6.383333333333334,47.916666666666664,1.5958333333333332,1659.0416666666667,-4.370833333333334,0.7445833333333333,0,0
15689,4.983333333333333,53.333333333333336,1.4625,1556.8333333333333,-4.458333333333333,0.3820833333333334,0,0
9609,8.066666666666666,53.833333333333336,1.1708333333333334,845.625,-1.0166666666666666,0.2995833333333333,0,0
16087,16.895833333333332,89.20833333333333,1.3041666666666667,1087.5416666666667,14.966666666666669,0.235,0.3125,0
7472,1.0541666666666667,40.875,1.6541666666666666,1484.375,-11.275,0.2733333333333333,0,0
7604,1.7291666666666667,46.5,1.5,1269.2916666666667,-8.7375,0.42,0,0
17730,13.7875,37.541666666666664,1.925,1163.2916666666667,-1.425,0.9316666666666666,0,0
7955,1.0958333333333332,44.916666666666664,2.4541666666666666,1267.9583333333333,-11.820833333333333,0.565,0,0
14282,19.05,80.20833333333333,1.7416666666666667,1387.875,15.375,0.17,0.20833333333333337,0
7491,-0.9166666666666666,30,2.3375,1972.125,-17.433333333333334,0.6366666666666667,0,0
7384,2.1291666666666664,59.625,1.75,1783.875,-5.658333333333333,0.2554166666666667,0.04166666666666666,0
18266,19.366666666666667,85.54166666666667,1.3333333333333333,1691.875,16.75,0.2629166666666667,0.75,0
15732,6.245833333333334,60.75,1.075,1436.4583333333333,-1.4583333333333337,0.12291666666666666,0.05,0
7712,0.9916666666666666,56,2.0708333333333333,1500.1666666666667,-6.8625,0.39375,0,0
18563,31.55,50.916666666666664,1.3958333333333333,1874.2916666666667,19.458333333333332,1.0629166666666667,0,0
16496,2.6458333333333335,35.375,2.325,1961.125,-11.4625,0.4508333333333333,0,0
7184,2.7583333333333333,67.08333333333333,1,802.75,-2.8375,0.14208333333333334,0,0.3208333333333333
15958,29.6,58.25,1.6625,1980.0833333333333,20.308333333333337,0.3875,0.10416666666666669,0
16314,1.6833333333333331,30.583333333333332,1.4916666666666667,1989.375,-14.520833333333334,0.4483333333333333,0,0
12243,7.479166666666667,59.708333333333336,2.2041666666666666,448.25,-0.1791666666666666,0.6395833333333333,0,0
11658,24.633333333333333,84.58333333333333,2.4291666666666667,1768.1666666666667,21.7625,0.23708333333333337,0.3333333333333333,0
17259,17.820833333333333,47.458333333333336,2.154166666666667,1997.6666666666667,5.854166666666667,0.8733333333333333,0,0
11212,4.8625,76.95833333333333,0.9666666666666668,461.7916666666667,0.825,0.32916666666666666,0,1.725
13084,10.8,65.5,1.9916666666666667,460,3.3625000000000003,0.7941666666666667,0,0
13377,12.516666666666666,72.66666666666667,1.6666666666666667,1383.4583333333333,7.5,0.125,0.4583333333333333,0
8862,4.008333333333334,47,0.9,872.1666666666666,-6.341666666666667,0.11916666666666668,0,0
14710,13.083333333333334,60.25,1.6,490.5833333333333,5.179166666666666,0.6658333333333334,0,0
18398,8.908333333333333,50.041666666666664,3.370833333333333,1985.9583333333333,-1.2833333333333332,0.48333333333333334,0,0
16282,7.066666666666666,68,1.35,405.2916666666667,1,0.1925,0,0
16880,29.820833333333333,76.29166666666667,1.2416666666666667,1015.9166666666666,25.0375,0.39958333333333335,0.3125,0
9092,23.816666666666663,91.875,0.9875,1394.5833333333333,22.308333333333337,0.18416666666666667,3.9791666666666665,0
16524,5.304166666666666,25.791666666666668,1.6958333333333333,1429.0833333333333,-13.35,0.4033333333333333,0,0
18190,31.225,53.666666666666664,1.2458333333333331,1934.375,20.016666666666666,0.9304166666666668,0,0
16297,2.7625,47.208333333333336,1.4333333333333331,1581.9166666666667,-8.370833333333334,0.42583333333333334,0,0
20712,33.42916666666667,55.791666666666664,1.6833333333333331,1853.4583333333333,22.829166666666666,1.0704166666666666,0,0
22964,8.345833333333333,54.166666666666664,1.2708333333333333,1790.1666666666667,-1.0208333333333333,0.58125,0,0
21585,18.216666666666665,65.54166666666667,2.0041666666666664,1099.4583333333333,11.2125,0.5891666666666666,0,0
20794,33.2125,56.125,1.7916666666666667,1509.8333333333333,22.925,0.87875,0,0
19995,13.7375,70.08333333333333,1.825,1555.75,7.645833333333333,0.8150000000000001,0.775,0
25353,17.729166666666668,46.791666666666664,2.725,1848.75,5.6875,0.9275,0,0
23472,11.8625,66.875,1.0625,738,5.320833333333334,0.46208333333333335,0,0
23806,30.516666666666666,62.458333333333336,1.425,1881.7083333333333,22.254166666666663,0.6508333333333334,0,0
25911,23.683333333333337,61.291666666666664,1.3833333333333333,1225,14.975,0.8433333333333333,0.02083333333333333,0
21644,28.96666666666667,76.16666666666667,1.6625,1559.7083333333333,24.216666666666665,0.46291666666666664,0.08333333333333334,0
20641,23.34166666666667,87.16666666666667,0.6625,1466.0416666666667,20.95,0.24666666666666667,0.8958333333333334,0
23833,30.579166666666666,61.666666666666664,1.3125,1766.1666666666667,21.6875,0.9104166666666668,0,0
24410,12.8125,61.291666666666664,2.3916666666666666,1701.9166666666667,4.958333333333333,0.42916666666666664,0.2916666666666667,0
24832,20.558333333333337,63.375,1.4208333333333334,1912.7916666666667,13.004166666666666,0.46958333333333335,0.16666666666666666,0
24135,26.620833333333337,84,1.3125,1017.625,23.4625,0.36416666666666664,0.14583333333333334,0
20009,31.083333333333332,55.083333333333336,1.6083333333333334,1986.875,20.575,0.8904166666666666,0,0
24526,9.683333333333334,50.25,2.2041666666666666,1991.7083333333333,-0.6791666666666667,0.6425,0,0
22729,13.029166666666669,32.416666666666664,2.575,1885.75,-4.641666666666667,1.0233333333333334,0,0
21003,8.033333333333333,53.375,1.1958333333333333,1770.375,-1.3083333333333331,0.505,0,0
25913,15.95,83.625,1.8083333333333331,683.1666666666666,12.866666666666667,0.6820833333333334,0.04166666666666667,0
22827,30.270833333333332,69.375,1.425,1361.9166666666667,23.6375,0.5120833333333333,0.04166666666666666,0
25542,12.395833333333334,55.666666666666664,1.0458333333333334,1375.25,2.7666666666666666,0.6991666666666667,0,0
19180,16.775,60.041666666666664,2.2625,1774.9583333333333,8.591666666666667,0.6441666666666667,0,0
23818,21.65416666666667,74.375,1.1083333333333334,1117.7083333333333,16.620833333333334,0.43083333333333335,1.2083333333333333,0
25814,27.9125,70.16666666666667,1.8291666666666664,1624.375,21.6625,0.89625,0,0
23836,31.5,58.708333333333336,1.3916666666666666,1952.9583333333333,22.020833333333332,0.7654166666666666,0,0
22790,28.266666666666666,69.91666666666667,1.6333333333333333,1604.4583333333333,21.870833333333337,0.9545833333333332,0,0
25079,23.2125,75.875,0.9916666666666668,1951.3333333333333,18.575,0.31,0.00833333333333333,0
26198,15.091666666666669,70.41666666666667,1.3208333333333333,764.4166666666666,9.3375,0.4691666666666667,0,0
21502,9.579166666666666,55.708333333333336,1.0208333333333333,951.2916666666666,0.5166666666666666,0.3979166666666667,0,0
25329,30.154166666666665,53.166666666666664,1.6291666666666669,1996.125,19.0375,1.0366666666666666,0,0
20660,9.008333333333333,63.333333333333336,1.675,707.1666666666666,2.2,0.345,0,0
21670,12.379166666666666,35.416666666666664,1.9416666666666669,1497.7916666666667,-3.4166666666666665,1.0454166666666669,0,0
24547,27.8625,50.583333333333336,1.225,1982.0416666666667,16.0875,0.8245833333333333,0,0
25355,13.408333333333331,53.625,1.075,1657.6666666666667,2.8041666666666667,0.6654166666666667,0,0
19127,6.233333333333333,36.458333333333336,1.8625,1862.2083333333333,-8.295833333333333,0.45958333333333334,0,0
21283,30.529166666666665,55.25,1.4708333333333334,1586.3333333333333,19.7,1.1091666666666666,0,0
25133,26.775,70.16666666666667,2.7583333333333333,1746.375,20.583333333333332,0.5358333333333334,0.20833333333333337,0
23906,13.366666666666667,50.083333333333336,1.1083333333333334,1591.75,1.9875,0.6570833333333334,0,0
26072,30.21666666666667,56.75,1.1458333333333333,1962.7916666666667,19.808333333333337,0.9279166666666668,0,0
26075,13.9875,49.541666666666664,0.9416666666666668,1184.4583333333333,3.029166666666667,0.5054166666666666,0,0
20060,19.4125,54.833333333333336,1.5958333333333334,1988.25,9.483333333333334,0.6154166666666667,0,0
21601,12.495833333333334,71.625,1.2583333333333333,855.8333333333334,7.391666666666667,0.32,0.20833333333333337,0
20144,12.195833333333333,65.20833333333333,1.4125,1938.4583333333333,5.2375,0.4225,0.125,0
26285,14.245833333333334,38.791666666666664,1.4708333333333332,1880.3333333333333,-0.8083333333333333,1.0404166666666668,0,0
25918,30.291666666666668,65.16666666666667,2.4541666666666666,1490.625,22.825,0.5983333333333334,0,0
25670,15.0875,50.083333333333336,1.8708333333333331,1355.6666666666667,3.875,0.91125,0,0
24915,29.995833333333337,68.91666666666667,1.4375,1090.6666666666667,23.4625,0.50875,0,0
19310,23.308333333333337,70.16666666666667,1.3,1769.875,17.170833333333334,0.5641666666666667,0.08333333333333334,0
23275,30.7625,69.45833333333333,1.7125,954.0833333333334,24.2,0.80375,0,0
24940,15.508333333333333,50.5,2.025,1153.2083333333333,3.875,1.085,0,0
21647,23.3875,83.45833333333333,1.1666666666666667,973.3333333333334,20.225,0.3879166666666667,1.1041666666666667,0
25349,15.870833333333334,43.125,1.9,1252.7083333333333,2.441666666666667,1.0208333333333333,0,0
24355,21.5375,66.41666666666667,1.8708333333333331,1123.0416666666667,13.404166666666669,0.5558333333333333,0.04166666666666666,0
19877,7.395833333333333,59.25,2.1166666666666667,1989.0833333333333,-0.4041666666666667,0.41,0,0
25462,18.833333333333332,60.375,1.5875,495.3333333333333,10.691666666666666,0.8641666666666666,0,0
20479,24.35,83.08333333333333,0.9125,603.5,21.15833333333333,0.365,0.6041666666666666,0
20959,25.45,81.70833333333333,1.8375,1124.8333333333333,21.870833333333337,0.36416666666666664,0.3958333333333333,0
20822,5.891666666666667,49.833333333333336,1.5333333333333334,1980.4166666666667,-4.1625,0.60625,0,0
19247,13.941666666666666,54.041666666666664,1.8958333333333333,1230.75,3.9416666666666664,0.7116666666666667,0,0
21545,7.529166666666667,55,1.6666666666666667,1960.9166666666667,-1.4083333333333332,0.6045833333333334,0,0
26820,20.34166666666667,72.79166666666667,1.4375,456.4583333333333,15.120833333333334,0.5175,0,0
31928,23.708333333333332,50.125,1.9541666666666664,1598.1666666666667,11.8625,1.1641666666666666,0,0
27909,15.4375,54.25,2.825,1985.5416666666667,5.983333333333333,0.6291666666666667,0,0
26881,24.9875,54.541666666666664,1.5041666666666669,1994.0416666666667,14.920833333333334,0.8475,0,0
29761,23.7125,41.166666666666664,1.6916666666666669,1834.8333333333333,8.629166666666666,1.1325,0,0
29293,27.116666666666667,75.5,0.7833333333333333,1792.4583333333333,21.879166666666663,0.9533333333333334,0.025,0
26670,13.8375,46.833333333333336,2.6875,1815.7916666666667,1.9375,1.1358333333333333,0,0
31781,27.4625,69.33333333333333,1.6583333333333334,1868.4166666666667,21.104166666666668,0.9345833333333332,0,0
33424,23.566666666666663,52.208333333333336,1.7291666666666667,1398.2083333333333,12.5125,1.0145833333333334,0,0
28182,25.391666666666666,74.70833333333333,1.1958333333333333,1377.5416666666667,20.433333333333337,0.4533333333333333,0.02083333333333333,0
30498,23.09166666666667,60.375,2.0875,1029.75,14.733333333333334,1.1083333333333334,0,0
28140,18.991666666666667,62.708333333333336,1.2041666666666666,1703.9166666666667,10.7375,0.7375,0,0
32002,22.295833333333334,69.29166666666667,1.9416666666666669,673.9166666666666,15.804166666666667,1.0016666666666667,0,0
31076,23.7625,51.75,1.575,1996.7916666666667,13.054166666666667,1.1383333333333334,0,0
30381,22.158333333333335,56.875,2.4791666666666665,1848.7083333333333,12.645833333333334,0.8158333333333333,0.0625,0
27614,16.7625,58.125,1.7083333333333333,1836.125,7.333333333333333,0.6520833333333333,0,0
26429,17.758333333333333,52.083333333333336,1.7041666666666666,1939.1666666666667,7.445833333333333,0.96875,0,0
35103,21.741666666666667,68.45833333333333,2.0625,1055.625,15.341666666666669,0.7716666666666667,0,0
30080,23.004166666666663,50.583333333333336,1.5208333333333333,1989.5416666666667,12.004166666666666,0.9991666666666666,0,0
29813,21.691666666666663,48.666666666666664,1.6666666666666667,1982.125,9.804166666666667,0.9479166666666666,0,0
29362,14.720833333333331,46.458333333333336,1.1125,1984.3333333333333,2.5375,0.6366666666666667,0,0
28895,15.458333333333334,50.041666666666664,1.6958333333333333,1958.7916666666667,4.633333333333333,1.1154166666666667,0,0
30781,22.945833333333333,50.083333333333336,1.5625,1996.9583333333333,11.654166666666669,0.8266666666666667,0,0
31694,21.566666666666663,47.958333333333336,1.475,1998.5416666666667,9.879166666666666,0.74375,0,0
34544,21.179166666666667,66.25,1.6625,1975.875,14.05,0.9770833333333332,0.04166666666666666,0
29428,26.775,81.41666666666667,1.5375,1369.375,23.229166666666668,0.4133333333333334,0.04166666666666666,0
30088,27.166666666666668,75.83333333333333,1.8541666666666667,1591.9583333333333,22.333333333333332,0.65,0,0
27793,17.741666666666667,72.41666666666667,1.3916666666666666,364.2083333333333,12.233333333333334,0.7995833333333333,0,0
28199,23.4625,67.20833333333333,1.3041666666666667,1954.4583333333333,16.816666666666666,0.4083333333333333,0.02083333333333333,0
28478,22.6875,56.458333333333336,1.0791666666666666,790.5833333333334,12.729166666666666,0.8825,0,0
33492,21.858333333333334,60.75,1.4041666666666668,1859.9583333333333,13.370833333333334,0.985,0.6875,0
34360,22.3,54.125,1.475,1880.8333333333333,12.2,1.169166666666667,0,0
32487,22.733333333333334,67.125,1.425,812.7083333333334,16.020833333333332,0.6158333333333333,0,0
28435,28.083333333333332,65.41666666666667,1.7458333333333331,1398.5,20.65,1.065416666666667,0,0
30290,22.329166666666666,64.66666666666667,2.0166666666666666,1598.2916666666667,14.7125,0.8508333333333333,0.00416666666666666,0
26502,12.783333333333331,53.041666666666664,1.2208333333333334,1572.2916666666667,2.1375,0.685,0,0
27541,24.8,55.875,1.5333333333333334,1225.1666666666667,14.570833333333333,1.0904166666666666,0,0
27896,28.233333333333334,65.20833333333333,1.4,1003.4166666666666,20.591666666666665,1.0475,0,0
30994,17.266666666666666,47.083333333333336,1.5375,1996.25,5.816666666666666,1.21375,0,0
27820,28.558333333333337,64.25,1.7208333333333334,1330.7916666666667,20.545833333333334,1.1583333333333332,0,0
34639,22.695833333333333,67.25,2.4875,859.9166666666666,15.908333333333331,1.0216666666666667,0,0
26699,29.404166666666665,63.416666666666664,1.4291666666666667,1336.2916666666667,21.170833333333334,1.0720833333333333,0,0
26827,28.954166666666666,55.791666666666664,1.975,1781.6666666666667,18.966666666666665,0.6279166666666667,0,0
31236,17.6875,31.458333333333332,1.4375,1861.6666666666667,3.4125,1.0245833333333334,0,0
34621,23.641666666666666,60.958333333333336,2.154166666666667,1155.6666666666667,14.954166666666667,1.1754166666666666,0,0
26398,21.008333333333333,63.416666666666664,1.7333333333333334,1551.3333333333333,12.620833333333334,0.7941666666666667,0.2708333333333333,0
31949,24.570833333333333,47.583333333333336,1.9416666666666669,1530.0833333333333,12.195833333333333,0.9245833333333332,0,0
28781,17.958333333333332,47.083333333333336,2.2583333333333333,1603.2083333333333,5.883333333333334,1.1258333333333332,0,0
27028,25.145833333333332,62.125,1.9041666666666668,865.25,16.133333333333333,1.0708333333333333,0,0
29057,19.754166666666663,47.291666666666664,1.7625,1318.625,6.970833333333333,1.0616666666666663,0,0
27302,25.216666666666665,68.79166666666667,2.5541666666666667,1799.625,18.808333333333337,0.6754166666666667,0,0
27258,13.575,57.791666666666664,0.9333333333333332,1613.2083333333333,4.383333333333334,0.565,0,0
28079,21.479166666666668,50.25,1.4166666666666667,1147.6666666666667,9.791666666666666,1.1191666666666666,0,0
28018,19.425,47.625,1.7375,1999.2083333333333,7.633333333333334,0.7108333333333333,0,0
28991,20.5875,42.125,1.925,1557.75,7.454166666666667,0.7133333333333334,0,0
29755,22.1875,83,1.9625,618,18.929166666666667,0.5650000000000001,0.04166666666666667,0
31020,21.970833333333335,40,1.5458333333333334,1658.6666666666667,10.85,1.10375,0,0
30297,24.6625,79.25,1.475,563.875,20.441666666666663,0.7829166666666667,0.2708333333333333,0
31447,20.075,55.416666666666664,1.025,1998.25,10.104166666666666,0.8070833333333334,0,0
30372,20.5375,69.75,1.775,945.9166666666666,14.383333333333333,0.9029166666666666,0,0
31681,20.525,61.208333333333336,1.9416666666666669,1246.2083333333333,11.491666666666667,1.1225,0,0
